url	first_seen	portal	title	company	status
https://jobs.ashbyhq.com/cohere/70a8dc77-ac84-4790-aff6-13b4dcd4554a	2026-05-29	ashby-api	Member of Technical Staff, Agent Code	Cohere	added
https://jobs.ashbyhq.com/cohere/df93ec57-d51e-4466-93be-4878c5fda4da	2026-05-29	ashby-api	Software Engineer - Applied ML - UK Public Sector	Cohere	added
https://jobs.ashbyhq.com/cohere/876a2d31-e6c3-497b-9c8e-0b7d111fb4cd	2026-05-29	ashby-api	Member of Technical Staff, MLE (UK/EU)	Cohere	added
https://jobs.ashbyhq.com/cohere/b9306620-a110-46b5-b4c4-7363e1d03a8d	2026-05-29	ashby-api	Member of Technical Staff - Sovereign AI	Cohere	added
https://jobs.ashbyhq.com/cohere/38f75a48-199c-4325-a7f8-2af6ed6a1b3b	2026-05-29	ashby-api	Forward Deployed Engineer, Infrastructure Specialist	Cohere	added
https://jobs.ashbyhq.com/cohere/b0bcef37-1d20-414f-aade-c54942d63df9	2026-05-29	ashby-api	Forward Deployed Engineer, Agentic Platform	Cohere	added
https://jobs.ashbyhq.com/cohere/6745547c-cc72-466c-867c-a0539b04909b	2026-05-29	ashby-api	Forward Deployed Engineer, Prompt Specialist	Cohere	added
https://jobs.ashbyhq.com/cohere/e09a69b2-55ee-4141-99f6-cc4d8e39347a	2026-05-29	ashby-api	Customer Success Manager (Montreal - French Speaking)	Cohere	added
https://jobs.ashbyhq.com/cohere/c99e61c9-ed92-426d-9711-188dfc0f729f	2026-05-29	ashby-api	Senior ML Systems Engineer, Frameworks & Tooling	Cohere	added
https://jobs.ashbyhq.com/cohere/eb58bff6-645c-4434-9893-b34586d69be7	2026-05-29	ashby-api	Senior Solutions Architect - San Francisco 	Cohere	added
https://jobs.ashbyhq.com/cohere/a5bbd015-65a9-48a1-aab1-b266bdbc9905	2026-05-29	ashby-api	Senior Software Engineer, Security Agents	Cohere	added
https://jobs.ashbyhq.com/cohere/9e1af45a-d1a6-4173-bf0f-8af42fa42bf0	2026-05-29	ashby-api	Solutions Architect - Defence and National Security	Cohere	added
https://jobs.ashbyhq.com/cohere/1fa01a03-9253-4f62-8f10-0fe368b38cb9	2026-05-29	ashby-api	Applied AI Engineer – Agentic Workflows	Cohere	added
https://jobs.ashbyhq.com/cohere/110ba167-4efd-43b7-85d2-3ff719a28b0f	2026-05-29	ashby-api	Member of Technical Staff, MLE	Cohere	added
https://jobs.ashbyhq.com/cohere/86b305e5-84fe-47ab-bc5c-b79a74a63194	2026-05-29	ashby-api	Member of Technical Staff, Senior/Staff MLE	Cohere	added
https://jobs.ashbyhq.com/cohere/a29a310d-074e-46f2-bdad-308d458d4011	2026-05-29	ashby-api	Member of Technical Staff, MLE [Singapore]	Cohere	added
https://jobs.ashbyhq.com/cohere/9c18b199-cd1f-4ef3-9fab-ce05589348ae	2026-05-29	ashby-api	Applied AI Engineer - Agentic Workflows (Singapore)	Cohere	added
https://jobs.ashbyhq.com/cohere/556467eb-3dc8-46e2-b015-277872210997	2026-05-29	ashby-api	Forward Deployed Engineer, Sovereign AI	Cohere	added
https://jobs.ashbyhq.com/cohere/031c2335-db85-4265-8a88-a54b911be36a	2026-05-29	ashby-api	Applied AI Engineer – Agentic Workflows (Korea)	Cohere	added
https://jobs.ashbyhq.com/cohere/70664617-84f6-4ee8-a4f6-4037ebfda9db	2026-05-29	ashby-api	Senior Software Engineer, Agent Infrastructure	Cohere	added
https://jobs.ashbyhq.com/cohere/a8122632-cc3b-4a1a-bd78-4b4b9466cb38	2026-05-29	ashby-api	Product Manager, Safety Research	Cohere	added
https://jobs.ashbyhq.com/cohere/d9d2740b-8869-462d-85df-21c1941bc13d	2026-05-29	ashby-api	Product Manager,  Native Experience & Growth	Cohere	added
https://jobs.ashbyhq.com/cohere/fe2e2971-e2c0-43fd-9ab1-187571776a5d	2026-05-29	ashby-api	Product Manager,  Platform Experience & Developer Product	Cohere	added
https://jobs.ashbyhq.com/cohere/f8e85a7c-1eb0-47f8-8140-1c4e7892f17d	2026-05-29	ashby-api	Technical Program Manager, AI Delivery for Public Sector & Defence	Cohere	added
https://jobs.ashbyhq.com/cohere/2a7f1fad-05ff-4260-af36-556d1d694775	2026-05-29	ashby-api	Product Manager, Public Sector & Defence	Cohere	added
https://jobs.ashbyhq.com/cohere/1d1b300d-254b-48c4-958f-99c6b907f295	2026-05-29	ashby-api	Product Manager, Agent Harness & Modelling	Cohere	added
https://jobs.ashbyhq.com/cohere/1f7cc5e6-5f31-40d8-ad49-fe22c98a3ea4	2026-05-29	ashby-api	Member of Technical Staff, Safety for Agents	Cohere	added
https://jobs.ashbyhq.com/cohere/013d4545-8343-40f1-9de5-9fdc0f0dd5bb	2026-05-29	ashby-api	Manager of Technical Staff, Sovereign AI	Cohere	added
https://jobs.ashbyhq.com/cohere/7a420921-b7dc-4341-a134-6fe209615e86	2026-05-29	ashby-api	Engineering Manager, Agentic Platform 	Cohere	added
https://jobs.ashbyhq.com/cohere/52a2b83b-7537-4e88-af7b-e4e9630a96e0	2026-05-29	ashby-api	Forward Deployed Engineer, Infrastructure Specialist (Public Sector)	Cohere	added
https://jobs.ashbyhq.com/cohere/4fedfdfc-3c41-4b77-8c66-c17b4ed2aaeb	2026-05-29	ashby-api	Head of Solutions Architecture	Cohere	added
https://jobs.ashbyhq.com/cohere/67c4c05a-f7ab-48dc-a779-af835e2d36f1	2026-05-29	ashby-api	Solutions Architect	Cohere	added
https://job-boards.greenhouse.io/gleanwork/jobs/4621972005	2026-05-29	greenhouse-api	AI Outcomes Manager, ANZ	Glean	added
https://job-boards.greenhouse.io/gleanwork/jobs/4661912005	2026-05-29	greenhouse-api	AI Outcomes Manager, Central	Glean	added
https://job-boards.greenhouse.io/gleanwork/jobs/4661933005	2026-05-29	greenhouse-api	AI Outcomes Manager, East	Glean	added
https://job-boards.greenhouse.io/gleanwork/jobs/4686368005	2026-05-29	greenhouse-api	AI Outcomes Manager, India	Glean	added
https://job-boards.greenhouse.io/gleanwork/jobs/4693714005	2026-05-29	greenhouse-api	AI Outcomes Manager, LATAM	Glean	added
https://job-boards.greenhouse.io/gleanwork/jobs/4613925005	2026-05-29	greenhouse-api	AI Outcomes Manager, London	Glean	added
https://job-boards.greenhouse.io/gleanwork/jobs/4673911005	2026-05-29	greenhouse-api	AI Outcomes Manager, Sweden	Glean	added
https://job-boards.greenhouse.io/gleanwork/jobs/4661899005	2026-05-29	greenhouse-api	AI Outcomes Manager, West	Glean	added
https://job-boards.greenhouse.io/gleanwork/jobs/4613929005	2026-05-29	greenhouse-api	AI Success Manager (APAC hours)	Glean	added
https://job-boards.greenhouse.io/gleanwork/jobs/4661884005	2026-05-29	greenhouse-api	AI Success Manager, Central	Glean	added
https://job-boards.greenhouse.io/gleanwork/jobs/4661879005	2026-05-29	greenhouse-api	AI Success Manager, East 	Glean	added
https://job-boards.greenhouse.io/gleanwork/jobs/4694339005	2026-05-29	greenhouse-api	AI Success Manager, West	Glean	added
https://job-boards.greenhouse.io/gleanwork/jobs/4665628005	2026-05-29	greenhouse-api	CA Industrial Trainee	Glean	added
https://job-boards.greenhouse.io/gleanwork/jobs/4654572005	2026-05-29	greenhouse-api	Commercial Account Executive, UKI	Glean	added
https://job-boards.greenhouse.io/gleanwork/jobs/4652361005	2026-05-29	greenhouse-api	Enterprise Account Executive, UKI	Glean	added
https://job-boards.greenhouse.io/gleanwork/jobs/4651991005	2026-05-29	greenhouse-api	Founding Forward Deployed Engineer	Glean	added
https://job-boards.greenhouse.io/gleanwork/jobs/4605215005	2026-05-29	greenhouse-api	Machine Learning Engineer, AI Assistant & Autonomous AI Agents	Glean	added
https://job-boards.greenhouse.io/gleanwork/jobs/4632997005	2026-05-29	greenhouse-api	Machine Learning Engineer, Enterprise Brain	Glean	added
https://job-boards.greenhouse.io/gleanwork/jobs/4694716005	2026-05-29	greenhouse-api	Machine Learning Engineer, LLM Evals & Observability	Glean	added
https://job-boards.greenhouse.io/gleanwork/jobs/4669417005	2026-05-29	greenhouse-api	Machine Learning Engineer, LLM Evals & Observability 	Glean	added
https://job-boards.greenhouse.io/gleanwork/jobs/4675077005	2026-05-29	greenhouse-api	Manager, AI Outcomes	Glean	added
https://job-boards.greenhouse.io/gleanwork/jobs/4674460005	2026-05-29	greenhouse-api	Manager, AI Success	Glean	added
https://job-boards.greenhouse.io/gleanwork/jobs/4549192005	2026-05-29	greenhouse-api	Partner Solutions Engineer 	Glean	added
https://job-boards.greenhouse.io/gleanwork/jobs/4577381005	2026-05-29	greenhouse-api	Product Designer, AI Products	Glean	added
https://job-boards.greenhouse.io/gleanwork/jobs/4600865005	2026-05-29	greenhouse-api	Product Design Lead, AI Products	Glean	added
https://job-boards.greenhouse.io/gleanwork/jobs/4629292005	2026-05-29	greenhouse-api	Product Manager	Glean	added
https://job-boards.greenhouse.io/gleanwork/jobs/4525297005	2026-05-29	greenhouse-api	Product Manager, Agent Security & Governance	Glean	added
https://job-boards.greenhouse.io/gleanwork/jobs/4694764005	2026-05-29	greenhouse-api	Product Manager, AI Quality	Glean	added
https://job-boards.greenhouse.io/gleanwork/jobs/4597178005	2026-05-29	greenhouse-api	Product Manager, Connectors	Glean	added
https://job-boards.greenhouse.io/gleanwork/jobs/4641940005	2026-05-29	greenhouse-api	Product Manager, Glean Protect (Security & Governance)	Glean	added
https://job-boards.greenhouse.io/gleanwork/jobs/4591195005	2026-05-29	greenhouse-api	Public Sector Solutions Engineer, SLED	Glean	added
https://job-boards.greenhouse.io/gleanwork/jobs/4695491005	2026-05-29	greenhouse-api	Senior Integrated Campaign Manager	Glean	added
https://job-boards.greenhouse.io/gleanwork/jobs/4616929005	2026-05-29	greenhouse-api	Software Engineer, Agentic Runtime 	Glean	added
https://job-boards.greenhouse.io/gleanwork/jobs/4501783005	2026-05-29	greenhouse-api	Software Engineer, AI Infrastructure	Glean	added
https://job-boards.greenhouse.io/gleanwork/jobs/4605446005	2026-05-29	greenhouse-api	Software Engineer, AI & Security	Glean	added
https://job-boards.greenhouse.io/gleanwork/jobs/4508312005	2026-05-29	greenhouse-api	Solutions Architect 	Glean	added
https://job-boards.greenhouse.io/gleanwork/jobs/4434258005	2026-05-29	greenhouse-api	Solutions Architect (PST/EST Customer hours)	Glean	added
https://job-boards.greenhouse.io/gleanwork/jobs/4676087005	2026-05-29	greenhouse-api	Solutions Engineering Manager	Glean	added
https://job-boards.greenhouse.io/gleanwork/jobs/4677083005	2026-05-29	greenhouse-api	Tech Lead Manager, Agentic Runtime 	Glean	added
https://jobs.ashbyhq.com/n8n/42e72645-d99a-4545-97b7-53ba3a699893	2026-05-29	ashby-api	AI Product Builder	n8n	added
https://jobs.ashbyhq.com/n8n/788662b7-6b2b-4b07-b466-bf131fd95d08	2026-05-29	ashby-api	Senior Solutions Engineer | East Coast - Remote	n8n	added
https://jobs.ashbyhq.com/n8n/9ad9ea4e-4dce-47dc-ab70-bd251b521c94	2026-05-29	ashby-api	Executive Assistant (German speaking)	n8n	added
https://jobs.ashbyhq.com/n8n/a259b31d-3df5-4bc0-9feb-865e85016fba	2026-05-29	ashby-api	GTM (German-speaking) Talent Pool	n8n	added
https://jobs.ashbyhq.com/n8n/d195a389-6af5-4b95-82e5-2258953c7297	2026-05-29	ashby-api	Sr AI Engineer | Remote - Europe | TS/Vue/NodeJS	n8n	added
https://jobs.ashbyhq.com/n8n/0d3cda2a-b592-4733-a6a9-cd49f4ddc925	2026-05-29	ashby-api	Mid-Market Account Executive (Spanish or French Speaking - Remote Europe) 	n8n	added
https://jobs.ashbyhq.com/n8n/53da0231-00c9-4aae-80e3-16d3a93c3381	2026-05-29	ashby-api	Senior Solutions Engineer | West Coast - Remote	n8n	added
https://jobs.ashbyhq.com/n8n/f814f5ce-b615-413d-bbe0-b5786b3872e9	2026-05-29	ashby-api	AI Engineering Manager | Remote | Europe 	n8n	added
https://jobs.ashbyhq.com/n8n/b736bd76-4cf6-4214-8633-2ff032a2bc03	2026-05-29	ashby-api	Customer Success Manager - German Speaking (EMEA)	n8n	added
https://jobs.ashbyhq.com/pinecone/7261adcb-026d-4552-8f89-7a46156c40c5	2026-05-29	ashby-api	Staff/Principal Product Manager, Database	Pinecone	added
https://jobs.ashbyhq.com/zapier/45b2c110-f8e0-497a-914c-72fddf447ed0	2026-05-29	ashby-api	Automation Strategist (Customer Success)	Zapier	added
https://jobs.ashbyhq.com/zapier/38434b88-086c-424b-8d18-8d006e0b71b8	2026-05-29	ashby-api	Sr. Applied AI Engineer	Zapier	added
https://jobs.ashbyhq.com/attio/d48617ff-be9b-41cd-aff7-3ad2f826ca74	2026-05-29	ashby-api	Solutions Engineer [Pre and Post-Sales] - Mid-Market	Attio	added
https://jobs.ashbyhq.com/attio/ce226be1-8237-41ce-b5ca-97c18d3ca8e6	2026-05-29	ashby-api	Solutions Engineer [Pre and Post-Sales] - SMB	Attio	added
https://jobs.ashbyhq.com/langchain/afb91b9b-46d5-4c9d-aa84-a4f1a3f74263	2026-05-29	ashby-api	Senior Frontend Engineer, AI Observability & Evals Platform 	LangChain	added
https://jobs.ashbyhq.com/langchain/e1263bfe-b638-4019-b4d5-0aacca93b2b3	2026-05-29	ashby-api	Software Engineering Manager, AI Observability & Evals Platform (New York, NY)	LangChain	added
https://jobs.ashbyhq.com/langchain/a03b3e54-495d-4960-aee7-0194a3cef57d	2026-05-29	ashby-api	Senior Fullstack Engineer,  AI Observability & Evals Platform 	LangChain	added
https://jobs.ashbyhq.com/langchain/ddf92275-1cc3-49c0-9f25-e8ded43b07f6	2026-05-29	ashby-api	FullStack Engineer,  AI Observability & Evals Platform (LangSmith)	LangChain	added
https://jobs.ashbyhq.com/langchain/f07c1416-f126-4925-8606-5dd7c5a90f6f	2026-05-29	ashby-api	Senior Backend Software Engineer, AI Observability & Evals Platform (LangSmith)	LangChain	added
https://jobs.ashbyhq.com/langchain/c75915ba-a32b-4e17-873d-19b47564170d	2026-05-29	ashby-api	Fullstack Software Engineer, Applied AI	LangChain	added
https://jobs.ashbyhq.com/langchain/671f9372-8646-4f6a-a473-61bfa7cafa4b	2026-05-29	ashby-api	Deployed Engineer (Amsterdam)	LangChain	added
https://jobs.ashbyhq.com/langchain/27af5f96-b287-4bcc-8679-f96686dc7c8d	2026-05-29	ashby-api	Product Manager, LangSmith	LangChain	added
https://jobs.ashbyhq.com/langchain/650a8598-2b20-40b8-a4d7-4a9196fe3609	2026-05-29	ashby-api	Deployed Engineer (Sydney)	LangChain	added
https://jobs.ashbyhq.com/langchain/ba447a0b-2f52-484e-b3f6-b15c6445bdf9	2026-05-29	ashby-api	Deployed Engineer (South EMEA)	LangChain	added
https://jobs.ashbyhq.com/langchain/e12d7176-8b9f-438a-8f3b-0cbbffab9c5c	2026-05-29	ashby-api	Solutions Architect (San Francisco)	LangChain	added
https://jobs.ashbyhq.com/langchain/c9c70de7-c162-46c5-a784-e5a45ff24061	2026-05-29	ashby-api	Director, Deployed Engineering - Central	LangChain	added
https://jobs.ashbyhq.com/langchain/5f5f8239-603c-47ca-a1ee-5a7ed34b502d	2026-05-29	ashby-api	Deployed Engineer (UK)	LangChain	added
https://jobs.ashbyhq.com/langchain/e773649c-4ea7-47c2-9987-74d525474e82	2026-05-29	ashby-api	Deployed Engineer (Bay Area)	LangChain	added
https://jobs.ashbyhq.com/langchain/25d40647-c821-46ff-bf25-bacf21fa38b5	2026-05-29	ashby-api	Deployed Engineer (NYC)	LangChain	added
https://jobs.ashbyhq.com/langchain/58edb2a9-a1b7-4b10-86a4-4bf6957cc6f4	2026-05-29	ashby-api	Deployed Engineer (Toronto)	LangChain	added
https://jobs.ashbyhq.com/langchain/33f6d721-f75f-4fcc-8df9-e2a13c018e1c	2026-05-29	ashby-api	Software Engineering Manager, AI Observability & Evals Platform (San Francisco, CA)	LangChain	added
https://jobs.ashbyhq.com/langchain/32c6fe13-76e0-49a2-849d-991014416987	2026-05-29	ashby-api	GTM Engineer	LangChain	added
https://jobs.ashbyhq.com/langchain/dea6e10a-5cc8-4956-85b4-1ca88b8c0a95	2026-05-29	ashby-api	Deployed Engineer (Las Vegas)	LangChain	added
https://jobs.ashbyhq.com/langchain/3f793a73-9b0d-456b-9a7c-16441e3e6e69	2026-05-29	ashby-api	Deployed Engineer (Denver)	LangChain	added
https://jobs.ashbyhq.com/langchain/31ff2b5b-d5c5-443e-bf11-ef02481df579	2026-05-29	ashby-api	Deployed Engineer (Germany)	LangChain	added
https://jobs.ashbyhq.com/langchain/31483b31-68c5-4603-8a84-0051634100c0	2026-05-29	ashby-api	Deployed Engineer (Stockholm)	LangChain	added
https://jobs.ashbyhq.com/langchain/fc868832-3865-4f4a-8222-33422a7d3d96	2026-05-29	ashby-api	Solutions Architect (Amsterdam)	LangChain	added
https://jobs.ashbyhq.com/langchain/34083fce-1e80-4595-9ce9-76387b735c70	2026-05-29	ashby-api	Deployed Engineer (Boston)	LangChain	added
https://jobs.ashbyhq.com/langchain/faeb56fd-e7d6-47d6-babe-e35315969206	2026-05-29	ashby-api	Solutions Architect (London)	LangChain	added
https://jobs.ashbyhq.com/langchain/3e31c750-67f2-4d3d-ac29-48a2b57cf4bd	2026-05-29	ashby-api	Deployed Engineer (Atlanta)	LangChain	added
https://jobs.ashbyhq.com/langchain/f71210f9-12e1-4726-88b9-ebafa194d5b2	2026-05-29	ashby-api	Solutions Architect (NYC)	LangChain	added
https://jobs.ashbyhq.com/langchain/da7cbabd-ceed-4d7d-ae25-f226cac0c1c1	2026-05-29	ashby-api	Solutions Architect (Austin)	LangChain	added
https://jobs.ashbyhq.com/langchain/933a41a3-43ca-44de-a0ae-f541149151b7	2026-05-29	ashby-api	Solutions Architect (Dallas)	LangChain	added
https://jobs.ashbyhq.com/langchain/86d0df4d-e000-403d-aca8-ee6896aa5420	2026-05-29	ashby-api	Deployed Engineer (San Diego)	LangChain	added
https://jobs.ashbyhq.com/langchain/2d920c9c-abf2-4c46-a01b-03e61a03c8e6	2026-05-29	ashby-api	Deployed Engineer (Los Angeles)	LangChain	added
https://jobs.ashbyhq.com/langchain/d7454c6d-7025-4e46-befc-e23bedd8f452	2026-05-29	ashby-api	Deployed Engineer (Charlotte)	LangChain	added
https://jobs.ashbyhq.com/langchain/733417d6-7b74-4260-95d9-3cabf85ce0b8	2026-05-29	ashby-api	Deployed Engineer (Raleigh)	LangChain	added
https://jobs.ashbyhq.com/langchain/c0706500-4575-4150-88a7-e189ecb96d60	2026-05-29	ashby-api	Product Marketing - Agent Infrastructure	LangChain	added
https://jobs.ashbyhq.com/langchain/0a5dd30c-6da1-4095-bd96-b16f27eeb333	2026-05-29	ashby-api	Solutions Architect (Remote)	LangChain	added
https://jobs.ashbyhq.com/langchain/2a1f67e3-7509-4c92-9ec8-2e645d00c3eb	2026-05-29	ashby-api	Deployed Engineer (Phoenix)	LangChain	added
https://jobs.ashbyhq.com/langchain/91bb582c-fe9a-4651-9e9f-cdb452ec6532	2026-05-29	ashby-api	Deployed Engineer (Salt Lake City)	LangChain	added
https://jobs.ashbyhq.com/langchain/b8dead31-212a-4b92-82a7-c42df16ae877	2026-05-29	ashby-api	Customer Engineer (West Coast)	LangChain	added
https://jobs.ashbyhq.com/langchain/c02afa2f-5544-411d-a4e2-8bdc199b0c53	2026-05-29	ashby-api	Deployed Engineer (Singapore)	LangChain	added
https://jobs.ashbyhq.com/langchain/60d3bd4f-e80f-45fb-9801-725d8b681d54	2026-05-29	ashby-api	Deployed Engineer (Seattle)	LangChain	added
https://jobs.ashbyhq.com/langchain/d3f8de08-2e2b-4c3f-be1f-e63ca51f1d93	2026-05-29	ashby-api	Principal Software Engineer, AI Observability & Evals Platform	LangChain	added
https://jobs.ashbyhq.com/AlephAlpha/2faca6ec-69bd-4e04-b055-05f24ddf0f4d	2026-05-29	ashby-api	Senior Performance Engineer- Pre-training(f/m/d)	Aleph Alpha	added
https://jobs.ashbyhq.com/AlephAlpha/af5ac8a9-31a7-4017-9cd9-0a8b360ad937	2026-05-29	ashby-api	Senior AI Engineer – Pre-training Data (f/m/d) 	Aleph Alpha	added
https://jobs.ashbyhq.com/AlephAlpha/ed326a0a-1cab-425a-b9c1-ae617d6d1cce	2026-05-29	ashby-api	Senior AI Researcher- Reinforcement learning (f/m/d)	Aleph Alpha	added
https://jobs.ashbyhq.com/AlephAlpha/0628691f-7d3e-416d-9358-3b55859e1bbb	2026-05-29	ashby-api	Senior AI Researcher - Pre-training Data (m/f/d)	Aleph Alpha	added
https://jobs.ashbyhq.com/AlephAlpha/80dc6ee6-dece-4d4b-9906-ea930338f245	2026-05-29	ashby-api	Senior AI Researcher - Pre-training (f/m/d)	Aleph Alpha	added
https://jobs.ashbyhq.com/AlephAlpha/1963147c-dc27-416e-b432-065295733bef	2026-05-29	ashby-api	Senior AI Software Engineer - Model Evaluation (f/m/d)	Aleph Alpha	added
https://jobs.ashbyhq.com/AlephAlpha/0ed0c9ef-8e9f-4161-80e6-55fc95c93736	2026-05-29	ashby-api	Senior AI Software Engineer – Model Training  (f/m/d)	Aleph Alpha	added
https://helsing.ai/jobs/4334849101?gh_jid=4334849101	2026-05-29	greenhouse-api	AI Research Engineer - AI Safety	Helsing	added
https://helsing.ai/jobs/4334842101?gh_jid=4334842101	2026-05-29	greenhouse-api	AI Research Engineer -  Computer Vision	Helsing	added
https://helsing.ai/jobs/4766708101?gh_jid=4766708101	2026-05-29	greenhouse-api	AI Research Engineer - Foundation Models	Helsing	added
https://helsing.ai/jobs/4778869101?gh_jid=4778869101	2026-05-29	greenhouse-api	AI Research Engineer - ML Engineering	Helsing	added
https://helsing.ai/jobs/4676357101?gh_jid=4676357101	2026-05-29	greenhouse-api	AI Research Engineer - Reinforcement Learning	Helsing	added
https://helsing.ai/jobs/4423924101?gh_jid=4423924101	2026-05-29	greenhouse-api	AI Research Engineer - Robotics	Helsing	added
https://helsing.ai/jobs/4372802101?gh_jid=4372802101	2026-05-29	greenhouse-api	AI Research Engineer - Signal Processing	Helsing	added
https://helsing.ai/jobs/4516967101?gh_jid=4516967101	2026-05-29	greenhouse-api	Deployed AI Engineer	Helsing	added
https://helsing.ai/jobs/4790417101?gh_jid=4790417101	2026-05-29	greenhouse-api	Product Manager - Development, Testing & Validation Platform	Helsing	added
https://helsing.ai/jobs/4869481101?gh_jid=4869481101	2026-05-29	greenhouse-api	Product Manager — Electronic Warfare (Offboard & Cross-Platform)	Helsing	added
https://helsing.ai/jobs/4849032101?gh_jid=4849032101	2026-05-29	greenhouse-api	Senior Programme Manager - Air Defence	Helsing	added
https://helsing.ai/jobs/4741565101?gh_jid=4741565101	2026-05-29	greenhouse-api	Software Engineer - Airborne Mission Systems	Helsing	added
https://helsing.ai/jobs/4741571101?gh_jid=4741571101	2026-05-29	greenhouse-api	Software Engineer - Autonomous Air Systems	Helsing	added
https://helsing.ai/jobs/4741219101?gh_jid=4741219101	2026-05-29	greenhouse-api	Software Engineer - Autonomous Air System V&V	Helsing	added
https://helsing.ai/jobs/4741224101?gh_jid=4741224101	2026-05-29	greenhouse-api	Software Engineer - Frontend Autonomous Air System V&V	Helsing	added
https://helsing.ai/jobs/4741242101?gh_jid=4741242101	2026-05-29	greenhouse-api	Software Engineer - Ground to Air HMI	Helsing	added
https://helsing.ai/jobs/4851120101?gh_jid=4851120101	2026-05-29	greenhouse-api	Supply Chain Manager	Helsing	added
https://helsing.ai/jobs/4787205101?gh_jid=4787205101	2026-05-29	greenhouse-api	Systems Engineer - Command and Control (Air)	Helsing	added
https://helsing.ai/jobs/4865991101?gh_jid=4865991101	2026-05-29	greenhouse-api	Technical Programme Manager - Air	Helsing	added
https://helsing.ai/jobs/4871618101?gh_jid=4871618101	2026-05-29	greenhouse-api	Transformation PMO Lead	Helsing	added
https://job-boards.greenhouse.io/blackforestlabs/jobs/4935984008	2026-05-29	greenhouse-api	Forward Deployed Machine Learning Engineer	Black Forest Labs	added
https://job-boards.greenhouse.io/blackforestlabs/jobs/5193512008	2026-05-29	greenhouse-api	Member of Technical Staff - Post Training	Black Forest Labs	added
https://job-boards.greenhouse.io/blackforestlabs/jobs/5193508008	2026-05-29	greenhouse-api	Member of Technical Staff - Pretraining	Black Forest Labs	added
https://job-boards.greenhouse.io/blackforestlabs/jobs/4642947008	2026-05-29	greenhouse-api	Senior Solutions Architect  	Black Forest Labs	added
https://job-boards.greenhouse.io/celonis/jobs/7681593003?gh_jid=7681593003	2026-05-29	greenhouse-api	Applied AI Engineer	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7711782003?gh_jid=7711782003	2026-05-29	greenhouse-api	Applied Engineer (Solution Consultant) - Supply Chain	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7662738003?gh_jid=7662738003	2026-05-29	greenhouse-api	Associate Applied AI Engineer (APAC) - Orbit Program	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7609987003?gh_jid=7609987003	2026-05-29	greenhouse-api	Associate Applied AI Engineer (France) - Orbit Program	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7662718003?gh_jid=7662718003	2026-05-29	greenhouse-api	Associate Applied AI Engineer (Japan) - Orbit Program	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7669112003?gh_jid=7669112003	2026-05-29	greenhouse-api	Associate Applied AI Engineer (Madrid/Spain) - Orbit Program	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7627647003?gh_jid=7627647003	2026-05-29	greenhouse-api	Associate Value Engineer (AI-Driven Data Science & Analytics) - Orbit Program	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7722853003?gh_jid=7722853003	2026-05-29	greenhouse-api	Client Account Lead - AI-Driven Transformation & Process Intelligence	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7718201003?gh_jid=7718201003	2026-05-29	greenhouse-api	Client Account Lead - Strategy Transformation	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7696087003?gh_jid=7696087003	2026-05-29	greenhouse-api	Client Engagement Partner - AI-Driven Transformation & Process Intelligence	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7714520003?gh_jid=7714520003	2026-05-29	greenhouse-api	Client Value Partner - AI-Driven Transformation & Process Intelligence	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7669258003?gh_jid=7669258003	2026-05-29	greenhouse-api	Client Value Partner (CVP) - AI-Driven Transformation & Process Intelligence	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7721140003?gh_jid=7721140003	2026-05-29	greenhouse-api	Client Value Partner - Retail	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7676432003?gh_jid=7676432003	2026-05-29	greenhouse-api	Engineering Manager - Orchestration and Automation	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7610416003?gh_jid=7610416003	2026-05-29	greenhouse-api	Field CTO - AI & Enterprise Modernization	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7610415003?gh_jid=7610415003	2026-05-29	greenhouse-api	Field CTO - AI & Enterprise Modernization 	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/6313860003?gh_jid=6313860003	2026-05-29	greenhouse-api	Head of Industry - Retail & CPG	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/6313858003?gh_jid=6313858003	2026-05-29	greenhouse-api	Head of Industry - Retail & CPG 	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/6647584003?gh_jid=6647584003	2026-05-29	greenhouse-api	Lead AI Consultant	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/6672115003?gh_jid=6672115003	2026-05-29	greenhouse-api	Lead AI Deployment Architect	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7648582003?gh_jid=7648582003	2026-05-29	greenhouse-api	Lead Value Engineer - Banking	Celonis	added
